,STORE_NAME,USER_INFO,REVIEW,TAG
634,낙곱화 본점,"['아침에 방문', '예약 없이 이용', '바로 입장', '가족모임', nan]","가족들과함께 먹으러갔는데 진짜맛있어요
리뷰라서 그런게아니고 맛이 정말 최고네요
먹는데 배달원이 수십명은 들락날락거리네요 맛집인가봐요. 기본 신라면 맵기 딱좋았어요
볶음밥까지 싹 다 먹고 비웠네요~
담엔 배달로먹어볼려구요
접기","['음식이 맛있어요', '재료가 신선해요', '특별한 메뉴가 있어요', '건강한 맛이에요', nan]"
635,낙곱화 본점,"['점심에 방문', '예약 없이 이용', '바로 입장', '데이트', nan]",다른곳은 낙지랑 곱창이 작고 적은경우가 엄청많은데 여기는 딱 보고 와 할정도로 통통하고 양도 엄청많고 맛있었어요!!! 또 오겠습니다~~,"['음식이 맛있어요', '매장이 넓어요', '친절해요', nan, nan]"
636,낙곱화 본점,"['저녁에 방문', '예약 없이 이용', '바로 입장', '일상', '친구']","양념이 자극적이지 않고 맛있네요
맛있게 잘먹었습니다 감사합니다","['음식이 맛있어요', '가성비가 좋아요', nan, nan, nan]"
637,낙곱화 본점,"['저녁에 방문', nan, nan, nan, nan]","처음 왔는데 매장도 깔끔하고 사장님도 정말 친절하세요!
무엇보다 낙곱새 재료 진짜 그득그득 들어있어서 배부르게 먹고 왔어요
재료도 진짜 신선한듯!
다른 낙곱새집보다 더 깔끔하고 맛있었어요 재방문 의사 완전 100%에요 ㅎㅎ
접기","['아늑해요', '재료가 신선해요', '양이 많아요', '친절해요', '매장이 청결해요']"
638,낙곱화 본점,"['점심에 방문', '예약 없이 이용', '바로 입장', '회식', '지인・동료']","사장님 너무너무너무너무 친절하고 맛있어요!
신라면맵기했는데 부담없고 적당한 맵기였어요!
다음에 또 이용 할게요!!","['인테리어가 멋져요', '매장이 넓어요', '음식이 맛있어요', '양이 많아요', '가성비가 좋아요']"
639,낙곱화 본점,"['밤에 방문', '예약 없이 이용', '바로 입장', '데이트', '연인・배우자']",양도 너무 푸짐하고 맛있어요🩷친절하시고 볶음밥 필쑤에오❗️❗️🫶,"['음식이 맛있어요', '재료가 신선해요', '양이 많아요', '특별한 메뉴가 있어요', '친절해요']"
640,낙곱화 본점,"['저녁에 방문', '바로 입장', '데이트', '연인・배우자', nan]",맛있게 잘먹었습니다!!,"['음식이 맛있어요', nan, nan, nan, nan]"
641,낙곱화 본점,"['점심에 방문', '예약 없이 이용', '바로 입장', '일상', '지인・동료']","낙곱새 진짜 신선하고 맛잇어요! 대창도 누린내안나고 새우도 완전 실하고 떡이나 수제비 당면 사리도 넉넉해서 든든한 한끼 가능이에용✨✨다음엔 더 매콤하게 먹어볼려구용👍🏻
접기","['음식이 맛있어요', '재료가 신선해요', '매장이 넓어요', '친절해요', '매장이 청결해요']"
642,낙곱화 본점,"['점심에 방문', '예약 없이 이용', '바로 입장', '일상', '지인・동료']","와 재료들도 신선하고 맛있네요

직장동료 3명과 같이와서 모두 만족한식사하고 돌아갑니다^^
접기","['음식이 맛있어요', '재료가 신선해요', '양이 많아요', '인테리어가 멋져요', nan]"
643,낙곱화 본점,"['아침에 방문', '예약 없이 이용', '바로 입장', '데이트', nan]","*신메뉴 순두부낙곱새 충격적으로 맛있다*
여러분 낙곱화에 신메뉴가 나왔는데ㅠㅠ기가막히게 맛있습니다. 순두부에 낙곱새양념이 스며든게 너무 찰떡입니다. 어떻게 순두부를 넣을 생각을 다하셨어요. 사장님 최고ㅠㅠㅠㅠ너무 좋아ㅠㅠㅠ당분간 순두부낙곱새로 정착합니다 굳잡
접기","['음식이 맛있어요', '재료가 신선해요', '친절해요', nan, nan]"
644,낙곱화 본점,"['저녁에 방문', '예약 없이 이용', '바로 입장', '데이트', nan]","재방문 의사🙆🏻‍♀️
맛도 맛인데 사장님이 응대를 너무 잘 해주셔서 너무 좋은 기억으로 남을 것 같습니다 ~~
낙곱새 -중 은 하나도 안 매웠습니다 :) 그래서 좋았어요!! 저한테는 당면이 킥이었습니다 ~!~!🌟🌟🌟
접기","['음식이 맛있어요', '재료가 신선해요', '인테리어가 멋져요', '매장이 넓어요', nan]"
645,낙곱화 본점,"['점심에 방문', '예약 없이 이용', '바로 입장', '데이트', nan]",낙곱새 맛집 찾았네요 감사합니다 잘 먹고갑니다 ❤️,"['친절해요', '음식이 맛있어요', nan, nan, nan]"
646,낙곱화 본점,"['점심에 방문', '예약 없이 이용', '바로 입장', '친목', '친구']","너무 맛있어용!
손질도 다 해주시고 맛있게
먹으면 됩니당!!! 기본찬들도 맛있어요!","['음식이 맛있어요', '재료가 신선해요', '친절해요', nan, nan]"
647,낙곱화 본점,"['저녁에 방문', '예약 없이 이용', '바로 입장', '친목', '지인・동료']","명절 후 매콤한 음식이 생각나서 근처라 그냥 방문했는데 가게도 깨끗하고 사장님도 친절하시고~ 무엇보다 재료들의 상태가 굿~~굿 짱 ᆢ 새우는 탱글탱글 떡도 쫀득쫀득 낙지도 신선 그 자체ᆢ 맛은 순한맛 중간맛 매운맛 3가지였는데 중간맛으로 시켰음에서 매움의 강도는 좀 있었음 ᆢ 매운걸 좋아하는 나에게도 살짝 매웠는데 괜찮았음~ 재방문 의사 있음 다음에는 밥을 꼭 볶아먹어봐야징
접기","['음식이 맛있어요', '재료가 신선해요', '양이 많아요', '친절해요', '매장이 청결해요']"
648,낙곱화 본점,"['점심에 방문', '예약 없이 이용', '바로 입장', '친목', '지인・동료']",한번씩 가는 곳이에요. 음식이 깔끔하고 맛있어요,"['음식이 맛있어요', '차분한 분위기에요', '친절해요', nan, nan]"
649,낙곱화 본점,"['저녁에 방문', '예약 없이 이용', '바로 입장', '친목', '친구']","양도 많고 리뷰이벤트로 우삼겹도 주셔요 :)
남자둘 여자하나 세명에서 대짜 시켜서 볶음밥까지 잘 먹었습니다 ㅎㅎ","['음식이 맛있어요', '양이 많아요', '단체모임 하기 좋아요', '친절해요', '매장이 청결해요']"
650,낙곱화 본점,"['점심에 방문', '예약 없이 이용', '바로 입장', '친목', '지인・동료']",너무 정신없이 먹느라 다먹고 찍었네요~~ 맛있게 잘먹었습니다!!,"['음식이 맛있어요', '친절해요', nan, nan, nan]"
651,낙곱화 본점,"['점심에 방문', '예약 없이 이용', '바로 입장', '친목', '친구']",신메뉴 순두부 낙곱새 맛있어용ㅠㅠㅠㅠ오늘은 사장님이 안계시던데 그래도 맛나게 먹었습니당 ㅎ 여전히 맛있는 낙곱화 최고 올때마다 맛도리,"['음식이 맛있어요', '재료가 신선해요', '친절해요', nan, nan]"
652,낙곱화 본점,"['점심에 방문', '예약 없이 이용', '바로 입장', '친목', '친구']",맛있어요 볶음밥까지 싹 먹고 왔어요😚 맛있어서 친구는 포장까지 하고 싶다네요🫶 또 오겠습니다♥️,"['음식이 맛있어요', '재료가 신선해요', '매장이 넓어요', '친절해요', '매장이 청결해요']"
653,낙곱화 본점,"['아침에 방문', '예약 없이 이용', '바로 입장', '데이트', nan]","깔끔한맛과 정갈한 음식들
친절한사장님까지
자주가고싶어요!","['음식이 맛있어요', nan, nan, nan, nan]"
654,낙곱화 본점,"['저녁에 방문', '예약 없이 이용', '바로 입장', '데이트', nan]","개 큰 행복 = 개 큰 맛있음
너무너무너무너뭐머무맛있어요
대구와서 하나만 먹어야 한다묜 전 이집 🔫","['음식이 맛있어요', '양이 많아요', '인테리어가 멋져요', nan, nan]"
655,낙곱화 본점,"['점심에 방문', '예약 없이 이용', '바로 입장', '친목', '친구']","넘맛있어보여서 사진도 안찍고 흡입햇네요
맛집입니다^^","['혼밥하기 좋아요', '음식이 맛있어요', '재료가 신선해요', nan, nan]"
656,낙곱화 본점,"['저녁에 방문', '예약 없이 이용', '바로 입장', '데이트', nan]","인테리어가 깔끔하고 친절하십니다! 재료가 엄청 신선해요 맵기는 3단계로 조절 가능해요~ 밑반찬 정갈하게 나오고 맵기 1단계는 맵찔이도 무리없이 먹습니다 국물이 칼칼해서 맛있어서 순두부랑 아주 잘 어울려요 넣어드시는거 추천드립니다!!~! 담에 또 방문할 의향 있습니다👍🏻
접기","['재료가 신선해요', '건강한 맛이에요', '인테리어가 멋져요', '사진이 잘 나와요', '친절해요']"
657,낙곱화 본점,"['저녁에 방문', '예약 없이 이용', '바로 입장', '데이트', nan]","낙곱새가 너무먹고싶어서 와이프랑 인터넷 검색해서 찾아왔어요
부산에 개X집처럼 그런 느낌을 생각하고 왔는데
인테리어가 너무깔끔해서 놀랐어요
반찬도 깔끔하게 나오고...
무엇보다 앞접시..앞접시에 손잡이는
처음 봤는데 너무. 좋아요

음식이 손가락에 닿을 일도 없고
음식 먹기도좋구요..

배는불렀지만
볶음밥도 먹었습니다.
볶음밥 1인분인데 양 엄청 많아요
저녁 행복하고 기분좋게 먹고 돌아갑니당ㅎㅎ

아 그리고, 사장님께서 낚곱새도 다 볶아주셨어요
먹는도중
배달기사님도 많이 다녀가시더라구요

담에 방문하기로 와이프랑 합의봤습니다ㅎㅎ
짱맛짱맛!!!
접기","['음식이 맛있어요', '재료가 신선해요', '양이 많아요', '매장이 넓어요', '친절해요']"
658,낙곱화 본점,"['점심에 방문', '예약 없이 이용', '바로 입장', '친목', '친구']",재료가 너무 신선하고 양도 넉넉합니다ㅎㅎ먹어본 낙곱새 중 가장 만족스러웠습니당+사장님이 정말 친절하세요~~,"['음식이 맛있어요', '재료가 신선해요', '양이 많아요', '인테리어가 멋져요', '친절해요']"
659,낙곱화 본점,"['점심에 방문', '예약 없이 이용', '바로 입장', '일상', '부모님']",푸짐해요 맛있어요,"['재료가 신선해요', '양이 많아요', '친절해요', '매장이 청결해요', nan]"
660,낙곱화 본점,"['점심에 방문', '예약 없이 이용', '바로 입장', '일상', '지인・동료']","재료가 실하게 들어있고 맛있어요~
맛있게 매콤해서 계속 생각나는 맛이에요!!
점심에 가도 대기가 없고, 끓여주셔서 일행과
편하게 먹을 수 있었어요
접기","['친절해요', '직접 잘 구워줘요', '음식이 맛있어요', '양이 많아요', '차분한 분위기에요']"
661,낙곱화 본점,"['저녁에 방문', '예약 없이 이용', '바로 입장', '데이트', nan]","처음 와 봤는데 엄청 맛있어요!
맛은 당연하지만 사장님 내외분이 엄청 친절하십니다!!
기분 좋게 맛있게 잘 먹었습니다!!^^
낙곱새 땡기믄 무조건 그날도 재방문입니다!!! ㅎㅎ
접기","['음식이 맛있어요', '재료가 신선해요', '매장이 청결해요', '친절해요', '인테리어가 멋져요']"
662,낙곱화 본점,"['저녁에 방문', '예약 없이 이용', '바로 입장', '친목', '친구']",넘 맛있는데 양도 많아요!!! 배달 자주 시켜먹는데 직접 와서 먹으니 또 다르네요 🥰,"['음식이 맛있어요', '재료가 신선해요', '양이 많아요', '메뉴 구성이 알차요', '매장이 넓어요']"
663,낙곱화 본점,"['저녁에 방문', '예약 없이 이용', '바로 입장', '데이트', nan]","낙곱새가 너무 먹고싶어서 주변에 검색하고 리뷰가 좋아서 방문했어용!!
역시 너무 너무 맛있었습니다!
낙곱새는 여기에서만 먹으려구요
찐 낙곱새 맛집이에요💗
사장님과 직원분들도 너무 친절하세용
너무 맛있고 기분좋은 식사였어용
번창하세요~~~!!੧ᐛ੭
접기","['친절해요', '음식이 맛있어요', '재료가 신선해요', '양이 많아요', '잡내가 적어요']"
664,낙곱화 본점,"['저녁에 방문', '예약 없이 이용', '바로 입장', '가족모임', nan]","고3인 아이가 독서실 공부하고 친구들이랑 갔는데, 맛있다며 추천해줬었어요.
남편이랑 둘이 갔던 날 배달이 많아 재료 소진이 다 되어서 아쉽게 발길을 돌렸는데, 이번에 추석 마지막날 아이랑 함께 가게 되었어요.

가게도 정말 깔끔하고, 음식도 맛있고, 사장님도 친절해서 뭐 하나 빠지는게 없는 가게였어요.

당면 있는데 많이 먹는 아이가 사리까지 많이 시켜 볶음밥까지는 못 먹었는데, 다음엔 꼭 볶음밥도 먹고 싶네요.
접기","['음식이 맛있어요', '재료가 신선해요', '친절해요', nan, nan]"
665,낙곱화 본점,"['점심에 방문', '예약 없이 이용', '바로 입장', '일상', '지인・동료']", ,"['음식이 맛있어요', '양이 많아요', '특별한 메뉴가 있어요', '가성비가 좋아요', nan]"
666,낙곱화 본점,"['밤에 방문', '예약 없이 이용', '바로 입장', '여행', '아이']","재료가 신선하고 양념이 매콤달큰해서 아주 맛있어요
중간에 대창새우도 추가해서 먹었어요
초등아이들이랑 방문했는데 아이들도 신라면맵기정도라
잘먹었습니다~~
사장님 친절하시고 오늘 메뉴초이스 굿궁
접기","['음식이 맛있어요', '재료가 신선해요', '반찬이 잘 나와요', nan, nan]"
667,낙곱화 본점,"['저녁에 방문', '예약 없이 이용', '바로 입장', '친목', '친구']","사장님이 넘 친절하시구 음식도 맛있어요 배달시켜 먹고 방문해본건데 와서 먹는게 더
맛있네용 마니파세요👍👍🤩","['친절해요', '매장이 청결해요', '음식이 맛있어요', '재료가 신선해요', '특별한 메뉴가 있어요']"
668,낙곱화 본점,"['아침에 방문', '예약 없이 이용', '바로 입장', '데이트', nan]","N번째 먹는 맛집 ㅠㅠㅠ오늘따라 낙지도 더 통통하고 곱창도 야들야들ㅎㅎ진짜 맛있어용 사장님 오래오래 장사하세요!!!!다음번엔 블로그리뷰도 남겨 올게용 나만 아는 맛집 말고 모두가 아는 맛집되서 사장님이 오래 장사하셨으면 좋겠어용
접기","['친절해요', '음식이 맛있어요', '재료가 신선해요', nan, nan]"
669,낙곱화 본점,"['저녁에 방문', '예약 없이 이용', '바로 입장', '데이트', nan]",사장님이 항상 친절하게 응대해주시고 맛있게 조리해주셔서 주기적으로 방문하는 맛집이에요~~ 오늘도 아주 맛있는 배부름을 가지고 갑니다😉,"['음식이 맛있어요', '재료가 신선해요', '양이 많아요', '메뉴 구성이 알차요', '친절해요']"
670,낙곱화 본점,"['저녁에 방문', '예약 없이 이용', nan, nan, nan]",낙곱새 기본에 우동사리 추가하고 볶음밥 추가해서 먹었습니다! 맛있게 잘 먹었어요ㅎㅎㅎ,"['음식이 맛있어요', '친절해요', '매장이 청결해요', '음식이 빨리 나와요', '직접 잘 구워줘요']"
671,낙곱화 본점,"['저녁에 방문', '예약 없이 이용', '바로 입장', '데이트', nan]","평소에 배달로 자주 먹었는데 직접 방문해서 늦은 시간에 방문했음에도 가게가 열려있었어요
사장님이 친절하게 응대해주시고 직접 조리해주셔서 원래도 맛있는데 더 맛있게 먹었어요!
재료가 신선하고 양이 많아서 맛있게 배가 터질 것 같아요 다음에도 직접 방문해서 먹을 생각이에요!!
접기","['음식이 맛있어요', '재료가 신선해요', '양이 많아요', '가성비가 좋아요', '메뉴 구성이 알차요']"
672,낙곱화 본점,"['점심에 방문', '예약 없이 이용', '바로 입장', '일상', '아이']",사장님 친절 하시고 양도 많아요.,"['음식이 맛있어요', '재료가 신선해요', '양이 많아요', '혼밥하기 좋아요', '친절해요']"
673,낙곱화 본점,"['점심에 방문', '예약 없이 이용', '바로 입장', '회식', '지인・동료']","맛있어요 강추하는맛입니다
같이 먹으면 기분이 좋아지는 분위기고, 사장님도 친절하세요","['음식이 맛있어요', '재료가 신선해요', '양이 많아요', '특별한 메뉴가 있어요', '가성비가 좋아요']"
674,낙곱화 본점,"['저녁에 방문', '예약 없이 이용', '바로 입장', '데이트', nan]","검색하다가 끌려서 들어온 가겐데 맛있어요…!!!! 맛집 발견✨ 전국 낙곱새 가게들 다 다니는 사람으로서… 재료들이 진짜 크고 알차요. 심지어 당면까지 맛있음. 🥹 사장님도 정말 친절하시고 매장도 넓고 깔끔해요. 다음에 또 방문할 예정…💙
접기","['음식이 맛있어요', '재료가 신선해요', '양이 많아요', '반찬이 잘 나와요', '메뉴 구성이 알차요']"
675,낙곱화 본점,"['저녁에 방문', '예약 없이 이용', '바로 입장', '친목', '아이']","납곱화 첨인데 너무 맛있게 먹었어요. 깔끔하고 최소 맵기가 신라면 정도인데 초6 아들녀석이 너무 잘 먹었어요. 재료도 알차고 비오는 토요일 아주 좋은 선택이었어요. 배달도 된다하니 담에는 배달로도 먹어 볼꺼에요.
접기","['음식이 맛있어요', '재료가 신선해요', '가성비가 좋아요', '메뉴 구성이 알차요', '친절해요']"
676,낙곱화 본점,"['점심에 방문', '예약 없이 이용', '바로 입장', '일상', '지인・동료']",맛있어요ㅎㅎㅎㅎ ㅇ근처에 매콤한 음식 잘없는데 올만에 맛있는 집 발견이예요~ 담엔 순두랑 곱창도 먹어 볼게요 번창하세요~,"['음식이 맛있어요', '재료가 신선해요', '양이 많아요', '특별한 메뉴가 있어요', '인테리어가 멋져요']"
677,낙곱화 본점,"['저녁에 방문', '예약 없이 이용', '바로 입장', '데이트', nan]",너무 맛있어요 ㅎㅎㅎㅎ,"['음식이 맛있어요', '매장이 넓어요', '친절해요', '매장이 청결해요', nan]"
678,낙곱화 본점,"['점심에 방문', '예약 없이 이용', '바로 입장', '데이트', nan]","사장님 엄청 친절하시고, 맛있어요","['음식이 맛있어요', '재료가 신선해요', '인테리어가 멋져요', '친절해요', nan]"
679,낙곱화 본점,"['점심에 방문', '예약 없이 이용', '바로 입장', '일상', '지인・동료']","점심시간이 1시간 뿐이라 전화해놓고 매장 방문했어요
금장 먹을 수 있도록 준비해주셨습니다
매운맛 주문했는데 생각보다 막 맵지 않고 적당히 매웠어요 (신라면 보단 조금 더 매콤해요)
볶음밥까지 정성스럽게 해주셔서 정말 맛있게 먹었습니다
고추의 깔끔한 매운맛이 아니라 캡사이신의 매운 느낌이긴 한데 어쨌거나 결론적으론 맛있었어요
접기","['친절해요', '매장이 청결해요', '음식이 맛있어요', '양이 많아요', nan]"
680,낙곱화 본점,"['저녁에 방문', '예약 없이 이용', '바로 입장', '데이트, 일상', nan]",낙.곱.새.맛.집!!!!!!최고의 소스맛 ㅠㅠㅠㅠ배달도 포장도 맛있지만 역시 단연 최고는 매장에서 직접 먹는맛!!!여러분 고민말고 고 하세요!,"['음식이 맛있어요', '재료가 신선해요', '친절해요', '매장이 청결해요', nan]"
681,낙곱화 본점,"['점심에 방문', '예약 없이 이용', '바로 입장', '친목', '지인・동료']",친절하시고 맛잇어용~!,"['친절해요', '매장이 청결해요', '음식이 맛있어요', nan, nan]"
682,낙곱화 본점,"['점심에 방문', '예약 없이 이용', '바로 입장', '나들이', nan]","진짜 오랜만에 대구에서 너무 맛있는 낙곱새를 먹었네요 진짜 장난아닙니다 가게도 깨ㅡ끗하고 국물이 기름지는데 밥 두공기 슥삭슥삭하기 딱 좋습니다 다음에도 자주 갈거같네요~
접기","['음식이 맛있어요', '인테리어가 멋져요', '친절해요', '매장이 청결해요', nan]"
683,낙곱화 본점,"['밤에 방문', '예약 없이 이용', '바로 입장', '데이트, 친목', nan]","일단 재료부터 너무 싱싱하고 깨끗해서 보자마자 맛있겠다싶었어요 ㅎㅎ 제가 새우를 엄청 좋아하는데 엄청 크고 통통한 새우 많이들어있어서 그게 젤 좋았고 낙곱새 양념자체도 적당히 매우면서 칼칼하고 너무 맛있었어요 담에는 우동사리 추가해서 먹어볼듯!!! 친구랑 밥 한공기씩 다먹고나서 볶음밥도 하나 추가해서 먹었는데 너무너무 맛있었습니다 ㅜㅜㅜ 재방문도 할거고 배민으로도 시켜먹을거예요 🥰
접기","['음식이 맛있어요', '재료가 신선해요', '매장이 넓어요', '친절해요', '매장이 청결해요']"
684,낙곱화 본점,"['저녁에 방문', '예약 없이 이용', '바로 입장', '데이트', nan]",대구의 진정한 또간집ㅎㅎㅎㅎ마약같은 중독성 ㅠㅠㅠㅠ정말정말 제가 대구에서 가장 사랑하는 맛집입니다ㅎㅎㅎ여러분들도 꼭 가보세욧 ㅠㅠㅠㅠ,"['음식이 맛있어요', '재료가 신선해요', '친절해요', nan, nan]"
685,낙곱화 본점,"['점심에 방문', '예약 없이 이용', '바로 입장', '일상', '지인・동료']",한우낙곱새! 살도 실하고 양도 많고 맵기도 적당해서 완전 밥도둑입니다! 다음에 또 오겠습니다!!,"['음식이 맛있어요', '재료가 신선해요', '양이 많아요', '가성비가 좋아요', '건강한 맛이에요']"
686,낙곱화 본점,"['저녁에 방문', '예약 없이 이용', '바로 입장', '친구', nan]","친구랑 둘이서 엄청 배고픈상태로 갓는데도 조금 남길정도로 양이 진짜 많았어요!! 심지어 맛있기까지 ..🫶🏻 사장님도 너무 친절하시고 식당도 깨끗해서 만족스러웠습니당~~
접기","['음식이 맛있어요', '재료가 신선해요', '양이 많아요', '친절해요', '매장이 청결해요']"
687,낙곱화 본점,"['저녁에 방문', '예약 없이 이용', '바로 입장', '데이트', nan]","항상 배달로 먹던 맛집인데 오늘은 직접 매장와서 먹어봤어요! 역시 매장에서 바로 먹는게 배달보다 훨 씬 맛도리네요ㅎㅎㅎㅎ 사장님이 한결같이 친절하셔서 오래오래 돈쭐 나셨으면 좋겠어용! 번창하세요!!
접기","['매장이 넓어요', '음식이 맛있어요', '재료가 신선해요', '양이 많아요', '친절해요']"
688,낙곱화 본점,"['밤에 방문', '예약 없이 이용', '바로 입장', '연인・배우자', nan]","제가 기대했던 마늘이 들어간국물 자박자박 보다는
떡볶이양념 맛 입니다.
애들이 좋아할 듯 합니다.
재료는 신선하고 친절합니딘
더보기","['매장이 청결해요', nan, nan, nan, nan]"
689,낙곱화 본점,"['점심에 방문', '예약 없이 이용', '바로 입장', '친목', '친구']",대창은 쫄깃하고 냄새 하나도 안났어요.양념도 맛있고 메뉴도 원한ㄷㄴ걸로 고르면 됩니다.기본도 좀 매워요~,"['음식이 맛있어요', '재료가 신선해요', '가성비가 좋아요', '친절해요', '매장이 청결해요']"
690,낙곱화 본점,"['점심에 방문', '예약 후 이용', '바로 입장', '친목', '지인・동료']",직원들끼리 점심먹으러 왔는데 깔끔하고 국물이 맛있어요 한그릇 뚝딱했네요^^,"['음식이 맛있어요', '재료가 신선해요', '특별한 메뉴가 있어요', '매장이 넓어요', '친절해요']"
691,낙곱화 본점,"['저녁에 방문', '예약 없이 이용', '바로 입장', '데이트', nan]","검색으로 찾아갔는데 진짜 맛있네요^^중간맛해도 충분히 감칠맛에 맵기 딱 좋았습니다~2명 먹기에 중 사이즈 좋았어요.재료가 신선함이 느껴지네요^^사장님도 넘 친절하세요^^
접기","['음식이 맛있어요', '재료가 신선해요', '가성비가 좋아요', '인테리어가 멋져요', '친절해요']"
692,낙곱화 본점,"['저녁에 방문', '예약 없이 이용', '바로 입장', '데이트', nan]","저희 14년만난 인연입니다! 다시 만나게 된 첫 데이트 장소가 됐네요^^*
아주 특별한날이라서 반지까지 맞추고 남자친구 집 근처라 반주겸 밥 먹으러 왔네요!
너무 맛있게 잘 먹고 가요 사장님^^*
자주 올거 같습니다!
번창하세요!! 맛집인정♡
접기","['음식이 맛있어요', '재료가 신선해요', '인테리어가 멋져요', '친절해요', '매장이 청결해요']"
693,낙곱화 본점,"['저녁에 방문', '예약 없이 이용', '바로 입장', '친목', nan]",양도 많고 정말 맛있어요!! 사장님도 친절하셔서 기분좋은 저녁식사 했네용!,"['음식이 맛있어요', '양이 많아요', '친절해요', nan, nan]"
694,낙곱화 본점,"['아침에 방문', '예약 없이 이용', '바로 입장', '데이트', nan]","낙곱새 매장에서 먹을 수 있는 가게는 잘 없는데 잘 찾았네영ㅎㅎ 사장님도 좋으시고 넘 맛있고 매장도 조용하고 청결합니다! 반찬이나 손잡이 있는 그릇 등 센스가 돋보여요~ 잘 먹었습니다! 다음에 또 방문할게요~ 번창하세요!!☺️💙
접기","['음식이 맛있어요', '반찬이 잘 나와요', '친절해요', '매장이 청결해요', '직접 잘 구워줘요']"
695,낙곱화 본점,"['저녁에 방문', '예약 없이 이용', '바로 입장', '친목', '연인・배우자, 친구']",오늘은 친구랑 남편이랑 셋이와서 특대형 조짐 ㅎㅎ여전히 맛있고 중독적인 소스 ㅠㅠㅠ사장님 번창하세용ㅎㅎ감사합니장,"['친절해요', '음식이 맛있어요', '재료가 신선해요', nan, nan]"
696,낙곱화 본점,"['점심에 방문', '예약 없이 이용', '바로 입장', '비즈니스', nan]","먹기전에 사진을 못찍어서
다먹은 사진으로 대체할게요 ㅎㅎㅎ
회사 근처에 찾아보다가 발견해서 방문했는데 양도 많고 맛있네요 ㅎㅎㅎ
잘먹었습니다 감사합니다!!
접기","['음식이 맛있어요', '재료가 신선해요', '양이 많아요', nan, nan]"
697,낙곱화 본점,"['점심에 방문', '예약 없이 이용', '바로 입장', '친목', '친구']",낙곱새가 먹고싶어서 갔는데 양도 많고 사장님도 너무 친절하셔서 맛있게 잘 먹었습니다 다음에 또 올 것 같아요!,"['친절해요', '매장이 청결해요', '음식이 맛있어요', '양이 많아요', '매장이 넓어요']"
698,낙곱화 본점,"['저녁에 방문', '예약 없이 이용', '바로 입장', '일상', '친구']","사진 찍는다는 게 너무 맛있어서 급하게 먹는다고 까먹어버렸네요😭
낙곱새 2인분 시켰는데 양도 엄청 많고 무엇보다 질이 정말 좋더라구요! 사장님도 정말 친절하게 웃으면서 대해주시고, 다 끓여주셔서 편하게 먹을 수 있었어요ㅎㅎ
다음에 또 올게요!! 여러분 낙곱새는 무조건 낙곱화입니다!!
접기","['음식이 맛있어요', '고기 질이 좋아요', '대화하기 좋아요', '친절해요', '매장이 청결해요']"
699,낙곱화 본점,"['저녁에 방문', '예약 없이 이용', '바로 입장', nan, nan]",사장님이 친절하시고 음식이 정말 맛있습니다!,"['음식이 맛있어요', '재료가 신선해요', '반찬이 잘 나와요', nan, nan]"
700,낙곱화 본점,"['점심에 방문', '예약 없이 이용', '바로 입장', '일상', '지인・동료']",회사 근처 점심시간에 들렀는데 맛있었고 친절하셔서 더 좋았어요~! 담에 또 올게요!,"['음식이 맛있어요', '양이 많아요', '가성비가 좋아요', '대화하기 좋아요', '친절해요']"
701,낙곱화 본점,"['저녁에 방문', nan, nan, nan, nan]","양 푸짐하고 간이 딱 적당해서
너무 맛있게 잘 먹었습니다!

그리고 사장님께서 친절하시고
잘챙겨주셔서 불편함없이 기분좋게 먹고갑니다!
접기","['음식이 맛있어요', '재료가 신선해요', '양이 많아요', '친절해요', '매장이 청결해요']"
702,낙곱화 본점,"['저녁에 방문', '예약 없이 이용', '바로 입장', '친목', '지인・동료']",2번째 이번엔 매운맛으로 주문 보통맛보다는 내 입맛에 딱이다. 매콤함도 적당하고 당기는 맛에 자꾸 손이 간다.또 찾고 싶은 맛집이다.,"['음식이 맛있어요', '재료가 신선해요', '친절해요', '매장이 청결해요', nan]"
703,낙곱화 본점,"['저녁에 방문', '예약 없이 이용', '바로 입장', '데이트', nan]",예약 없이 갔는데 바로 입장해서 음식 바로 나왔습니다! 사장님 정말 친절하셨어요 🥰 매장도 청결하고 쾌적했습니다 ㅎㅎ 맛있게 잘 먹었습니다 🩵🫧,"['음식이 맛있어요', '양이 많아요', '매장이 청결해요', '친절해요', nan]"
704,낙곱화 본점,"['밤에 방문', '예약 없이 이용', '바로 입장', '일상', '지인・동료']","외근 갔다가 점심 먹으러 낙곱새 ~
곱도 맛있었지만 새우가 탱글탱글하면서 많고
국물 맛은 떡뽁이 국물 맛이 나서 어린애들도 먹을수 있는 맛 입니다~
더보기","['음식이 맛있어요', nan, nan, nan, nan]"
705,낙곱화 본점,"['점심에 방문', '예약 없이 이용', '바로 입장', '일상', '지인・동료']","회사 근처에 새로운 음식점이 생겼길래 방문해봤습니다! 지나가다가 보긴했지만 비쌀것같아서 안갔었는데!! 가격도 평소 동대구근처에서 밥먹는것보다 저렴했구요!!! 새우랑 대창이랑 야채들 다 푸짐하고 양념이 존맛이에요..💙😭💙 담에와서 다른 메뉴도 먹어보려구요! 잘먹었습니다~!~!~!~!
접기","['친절해요', '매장이 청결해요', '음식이 맛있어요', '재료가 신선해요', '가성비가 좋아요']"
